EventCode,OrganizationNumber,MemberType,MemberSaleStartDate,MemberSaleEndDate
918242,120,ww172,11/8/16 21:00,11/21/16 6:00
918245,120,ah001,11/8/16 21:00,11/21/16 6:00
918245,120,ap002,11/8/16 21:00,11/21/16 6:00
918245,120,at003,11/8/16 21:00,11/21/16 6:00
918245,120,ab004,11/8/16 21:00,11/21/16 6:00
918245,120,aj005,11/8/16 21:00,11/21/16 6:00
918245,120,am006,11/8/16 21:00,11/21/16 6:00
918245,120,ah007,11/8/16 21:00,11/21/16 6:00
918245,120,as008,11/8/16 21:00,11/21/16 6:00
918245,120,ah009,11/8/16 21:00,11/21/16 6:00
918245,120,am0010,11/8/16 21:00,11/21/16 6:00
918245,120,ao011,11/8/16 21:00,11/21/16 6:00
918245,120,as012,11/8/16 21:00,11/21/16 6:00
918245,120,ak013,11/8/16 21:00,11/21/16 6:00
918245,120,ac014,11/8/16 21:00,11/21/16 6:00
918245,120,am015,11/8/16 21:00,11/21/16 6:00
918245,120,ab016,11/8/16 21:00,11/21/16 6:00
918245,120,ap017,11/8/16 21:00,11/21/16 6:00
918245,120,as018,11/8/16 21:00,11/21/16 6:00
918245,120,ab019,11/8/16 21:00,11/21/16 6:00
918245,120,ai020,11/8/16 21:00,11/21/16 6:00
918245,120,ay021,11/8/16 21:00,11/21/16 6:00
918245,120,ar022,11/8/16 21:00,11/21/16 6:00
918245,120,ab023,11/8/16 21:00,11/21/16 6:00
918245,120,ae024,11/8/16 21:00,11/21/16 6:00
918245,120,bb025,11/8/16 21:00,11/21/16 6:00
918245,120,cm026,11/8/16 21:00,11/21/16 6:00
918245,120,cr027,11/8/16 21:00,11/21/16 6:00
918245,120,cj028,11/8/16 21:00,11/21/16 6:00
918245,120,cp029,11/8/16 21:00,11/21/16 6:00
918245,120,cp030,11/8/16 21:00,11/21/16 6:00
918245,120,cm031,11/8/16 21:00,11/21/16 6:00
918245,120,cv032,11/8/16 21:00,11/21/16 6:00
918245,120,cg033,11/8/16 21:00,11/21/16 6:00
918245,120,cs034,11/8/16 21:00,11/21/16 6:00
918245,120,ca035,11/8/16 21:00,11/21/16 6:00
918245,120,ch036,11/8/16 21:00,11/21/16 6:00
918245,120,cm037,11/8/16 21:00,11/21/16 6:00
918245,120,cw038,11/8/16 21:00,11/21/16 6:00
918245,120,cb039,11/8/16 21:00,11/21/16 6:00
918245,120,cb040,11/8/16 21:00,11/21/16 6:00
918245,120,cv41,11/8/16 21:00,11/21/16 6:00
918245,120,cr042,11/8/16 21:00,11/21/16 6:00
918245,120,da043,11/8/16 21:00,11/21/16 6:00
918245,120,da044,11/8/16 21:00,11/21/16 6:00
918245,120,ec045,11/8/16 21:00,11/21/16 6:00
918245,120,ea046,11/8/16 21:00,11/21/16 6:00
918245,120,ec047,11/8/16 21:00,11/21/16 6:00
918245,120,et048,11/8/16 21:00,11/21/16 6:00
918245,120,ei049,11/8/16 21:00,11/21/16 6:00
918245,120,ew050,11/8/16 21:00,11/21/16 6:00
918245,120,ey051,11/8/16 21:00,11/21/16 6:00
918245,120,ep052,11/8/16 21:00,11/21/16 6:00
918245,120,ec053,11/8/16 21:00,11/21/16 6:00
918245,120,eh054,11/8/16 21:00,11/21/16 6:00
918245,120,em055,11/8/16 21:00,11/21/16 6:00
918245,120,ew056,11/8/16 21:00,11/21/16 6:00
918245,120,ew057,11/8/16 21:00,11/21/16 6:00
918245,120,ed058,11/8/16 21:00,11/21/16 6:00
918245,120,ek059,11/8/16 21:00,11/21/16 6:00
918245,120,en060,11/8/16 21:00,11/21/16 6:00
918245,120,fy061,11/8/16 21:00,11/21/16 6:00
918245,120,fg062,11/8/16 21:00,11/21/16 6:00
918245,120,fl063,11/8/16 21:00,11/21/16 6:00
918245,120,gm064,11/8/16 21:00,11/21/16 6:00
918245,120,gg065,11/8/16 21:00,11/21/16 6:00
918245,120,hb066,11/8/16 21:00,11/21/16 6:00
918245,120,hk067,11/8/16 21:00,11/21/16 6:00
918245,120,hb068,11/8/16 21:00,11/21/16 6:00
918245,120,ic069,11/8/16 21:00,11/21/16 6:00
918245,120,id070,11/8/16 21:00,11/21/16 6:00
918245,120,jm071,11/8/16 21:00,11/21/16 6:00
918245,120,jd072,11/8/16 21:00,11/21/16 6:00
918245,120,jr073,11/8/16 21:00,11/21/16 6:00
918245,120,jg074,11/8/16 21:00,11/21/16 6:00
918245,120,jt075,11/8/16 21:00,11/21/16 6:00
918245,120,kg076,11/8/16 21:00,11/21/16 6:00
918245,120,kc077,11/8/16 21:00,11/21/16 6:00
918245,120,ka078,11/8/16 21:00,11/21/16 6:00
918245,120,kr079,11/8/16 21:00,11/21/16 6:00
918245,120,ks080,11/8/16 21:00,11/21/16 6:00
918245,120,ln081,11/8/16 21:00,11/21/16 6:00
918245,120,lg082,11/8/16 21:00,11/21/16 6:00
918245,120,lj083,11/8/16 21:00,11/21/16 6:00
918245,120,lm084,11/8/16 21:00,11/21/16 6:00
918245,120,lk085,11/8/16 21:00,11/21/16 6:00
918245,120,lw086,11/8/16 21:00,11/21/16 6:00
918245,120,lb087,11/8/16 21:00,11/21/16 6:00
918245,120,la088,11/8/16 21:00,11/21/16 6:00
918245,120,lr089,11/8/16 21:00,11/21/16 6:00
918245,120,ly090,11/8/16 21:00,11/21/16 6:00
918245,120,lg091,11/8/16 21:00,11/21/16 6:00
918245,120,lg092,11/8/16 21:00,11/21/16 6:00
918245,120,lm093,11/8/16 21:00,11/21/16 6:00
918245,120,lw094,11/8/16 21:00,11/21/16 6:00
918245,120,la095,11/8/16 21:00,11/21/16 6:00
918245,120,lc096,11/8/16 21:00,11/21/16 6:00
918245,120,lw097,11/8/16 21:00,11/21/16 6:00
918245,120,mm098,11/8/16 21:00,11/21/16 6:00
918245,120,ma099,11/8/16 21:00,11/21/16 6:00
918245,120,mp100,11/8/16 21:00,11/21/16 6:00
918245,120,ma101,11/8/16 21:00,11/21/16 6:00
918245,120,ml102,11/8/16 21:00,11/21/16 6:00
918245,120,mm103,11/8/16 21:00,11/21/16 6:00
918245,120,mo104,11/8/16 21:00,11/21/16 6:00
918245,120,mj105,11/8/16 21:00,11/21/16 6:00
918245,120,mb106,11/8/16 21:00,11/21/16 6:00
918245,120,mw107,11/8/16 21:00,11/21/16 6:00
918245,120,ml108,11/8/16 21:00,11/21/16 6:00
918245,120,ma109,11/8/16 21:00,11/21/16 6:00
918245,120,mr110,11/8/16 21:00,11/21/16 6:00
918245,120,mp111,11/8/16 21:00,11/21/16 6:00
918245,120,mg112,11/8/16 21:00,11/21/16 6:00
918245,120,mv113,11/8/16 21:00,11/21/16 6:00
918245,120,ms114,11/8/16 21:00,11/21/16 6:00
918245,120,ms115,11/8/16 21:00,11/21/16 6:00
918245,120,md116,11/8/16 21:00,11/21/16 6:00
918245,120,ng117,11/8/16 21:00,11/21/16 6:00
918245,120,no118,11/8/16 21:00,11/21/16 6:00
918245,120,no119,11/8/16 21:00,11/21/16 6:00
918245,120,nf120,11/8/16 21:00,11/21/16 6:00
918245,120,np121,11/8/16 21:00,11/21/16 6:00
918245,120,oa122,11/8/16 21:00,11/21/16 6:00
918245,120,os123,11/8/16 21:00,11/21/16 6:00
918245,120,pw124,11/8/16 21:00,11/21/16 6:00
918245,120,pp125,11/8/16 21:00,11/21/16 6:00
918245,120,pm126,11/8/16 21:00,11/21/16 6:00
918245,120,ps127,11/8/16 21:00,11/21/16 6:00
918245,120,qw128,11/8/16 21:00,11/21/16 6:00
918245,120,rb129,11/8/16 21:00,11/21/16 6:00
918245,120,rc130,11/8/16 21:00,11/21/16 6:00
918245,120,rr131,11/8/16 21:00,11/21/16 6:00
918245,120,rm132,11/8/16 21:00,11/21/16 6:00
918245,120,rk133,11/8/16 21:00,11/21/16 6:00
918245,120,rb134,11/8/16 21:00,11/21/16 6:00
918245,120,sh135,11/8/16 21:00,11/21/16 6:00
918245,120,sp136,11/8/16 21:00,11/21/16 6:00
918245,120,st137,11/8/16 21:00,11/21/16 6:00
918245,120,sc138,11/8/16 21:00,11/21/16 6:00
918245,120,sg139,11/8/16 21:00,11/21/16 6:00
918245,120,sl140,11/8/16 21:00,11/21/16 6:00
918245,120,sm141,11/8/16 21:00,11/21/16 6:00
918245,120,sf142,11/8/16 21:00,11/21/16 6:00
918245,120,sv143,11/8/16 21:00,11/21/16 6:00
918245,120,sm144,11/8/16 21:00,11/21/16 6:00
918245,120,sd145,11/8/16 21:00,11/21/16 6:00
918245,120,sp146,11/8/16 21:00,11/21/16 6:00
918245,120,ss147,11/8/16 21:00,11/21/16 6:00
918245,120,so148,11/8/16 21:00,11/21/16 6:00
918245,120,sg149,11/8/16 21:00,11/21/16 6:00
918245,120,sc150,11/8/16 21:00,11/21/16 6:00
918245,120,sb151,11/8/16 21:00,11/21/16 6:00
918245,120,sb152,11/8/16 21:00,11/21/16 6:00
918245,120,sg153,11/8/16 21:00,11/21/16 6:00
918245,120,sh154,11/8/16 21:00,11/21/16 6:00
918245,120,tf155,11/8/16 21:00,11/21/16 6:00
918245,120,tb156,11/8/16 21:00,11/21/16 6:00
918245,120,ts157,11/8/16 21:00,11/21/16 6:00
918245,120,vm158,11/8/16 21:00,11/21/16 6:00
918245,120,va159,11/8/16 21:00,11/21/16 6:00
918245,120,vh160,11/8/16 21:00,11/21/16 6:00
918245,120,vp161,11/8/16 21:00,11/21/16 6:00
918245,120,wd162,11/8/16 21:00,11/21/16 6:00
918245,120,wd163,11/8/16 21:00,11/21/16 6:00
918245,120,zs164,11/8/16 21:00,11/21/16 6:00
918245,120,ex001az,11/8/16 21:00,11/21/16 6:00
918245,120,ex002cf,11/8/16 21:00,11/21/16 6:00
918245,120,ex003ed,11/8/16 21:00,11/21/16 6:00
918245,120,ex004mr,11/8/16 21:00,11/21/16 6:00
918245,120,ex005nb,11/8/16 21:00,11/21/16 6:00
918245,120,ex006ty,11/8/16 21:00,11/21/16 6:00
918245,120,kh165,11/8/16 21:00,11/21/16 6:00
918245,120,ch166,11/8/16 21:00,11/21/16 6:00
918245,120,cj167,11/8/16 21:00,11/21/16 6:00
918245,120,em168,11/8/16 21:00,11/21/16 6:00
918245,120,ah169,11/8/16 21:00,11/21/16 6:00
918245,120,dm170,11/8/16 21:00,11/21/16 6:00
918245,120,al171,11/8/16 21:00,11/21/16 6:00
918245,120,ww172,11/8/16 21:00,11/21/16 6:00
918246,120,ah001,11/8/16 21:00,11/21/16 6:00
918246,120,ap002,11/8/16 21:00,11/21/16 6:00
918246,120,at003,11/8/16 21:00,11/21/16 6:00
918246,120,ab004,11/8/16 21:00,11/21/16 6:00
918246,120,aj005,11/8/16 21:00,11/21/16 6:00
918246,120,am006,11/8/16 21:00,11/21/16 6:00
918246,120,ah007,11/8/16 21:00,11/21/16 6:00
918246,120,as008,11/8/16 21:00,11/21/16 6:00
918246,120,ah009,11/8/16 21:00,11/21/16 6:00
918246,120,am0010,11/8/16 21:00,11/21/16 6:00
918246,120,ao011,11/8/16 21:00,11/21/16 6:00
918246,120,as012,11/8/16 21:00,11/21/16 6:00
918246,120,ak013,11/8/16 21:00,11/21/16 6:00
918246,120,ac014,11/8/16 21:00,11/21/16 6:00
918246,120,am015,11/8/16 21:00,11/21/16 6:00
918246,120,ab016,11/8/16 21:00,11/21/16 6:00
918246,120,ap017,11/8/16 21:00,11/21/16 6:00
918246,120,as018,11/8/16 21:00,11/21/16 6:00
918246,120,ab019,11/8/16 21:00,11/21/16 6:00
918246,120,ai020,11/8/16 21:00,11/21/16 6:00
918246,120,ay021,11/8/16 21:00,11/21/16 6:00
918246,120,ar022,11/8/16 21:00,11/21/16 6:00
918246,120,ab023,11/8/16 21:00,11/21/16 6:00
918246,120,ae024,11/8/16 21:00,11/21/16 6:00
918246,120,bb025,11/8/16 21:00,11/21/16 6:00
918246,120,cm026,11/8/16 21:00,11/21/16 6:00
918246,120,cr027,11/8/16 21:00,11/21/16 6:00
918246,120,cj028,11/8/16 21:00,11/21/16 6:00
918246,120,cp029,11/8/16 21:00,11/21/16 6:00
918246,120,cp030,11/8/16 21:00,11/21/16 6:00
918246,120,cm031,11/8/16 21:00,11/21/16 6:00
918246,120,cv032,11/8/16 21:00,11/21/16 6:00
918246,120,cg033,11/8/16 21:00,11/21/16 6:00
918246,120,cs034,11/8/16 21:00,11/21/16 6:00
918246,120,ca035,11/8/16 21:00,11/21/16 6:00
918246,120,ch036,11/8/16 21:00,11/21/16 6:00
918246,120,cm037,11/8/16 21:00,11/21/16 6:00
918246,120,cw038,11/8/16 21:00,11/21/16 6:00
918246,120,cb039,11/8/16 21:00,11/21/16 6:00
918246,120,cb040,11/8/16 21:00,11/21/16 6:00
918246,120,cv41,11/8/16 21:00,11/21/16 6:00
918246,120,cr042,11/8/16 21:00,11/21/16 6:00
918246,120,da043,11/8/16 21:00,11/21/16 6:00
918246,120,da044,11/8/16 21:00,11/21/16 6:00
918246,120,ec045,11/8/16 21:00,11/21/16 6:00
918246,120,ea046,11/8/16 21:00,11/21/16 6:00
918246,120,ec047,11/8/16 21:00,11/21/16 6:00
918246,120,et048,11/8/16 21:00,11/21/16 6:00
918246,120,ei049,11/8/16 21:00,11/21/16 6:00
918246,120,ew050,11/8/16 21:00,11/21/16 6:00
918246,120,ey051,11/8/16 21:00,11/21/16 6:00
918246,120,ep052,11/8/16 21:00,11/21/16 6:00
918246,120,ec053,11/8/16 21:00,11/21/16 6:00
918246,120,eh054,11/8/16 21:00,11/21/16 6:00
918246,120,em055,11/8/16 21:00,11/21/16 6:00
918246,120,ew056,11/8/16 21:00,11/21/16 6:00
918246,120,ew057,11/8/16 21:00,11/21/16 6:00
918246,120,ed058,11/8/16 21:00,11/21/16 6:00
918246,120,ek059,11/8/16 21:00,11/21/16 6:00
918246,120,en060,11/8/16 21:00,11/21/16 6:00
918246,120,fy061,11/8/16 21:00,11/21/16 6:00
918246,120,fg062,11/8/16 21:00,11/21/16 6:00
918246,120,fl063,11/8/16 21:00,11/21/16 6:00
918246,120,gm064,11/8/16 21:00,11/21/16 6:00
918246,120,gg065,11/8/16 21:00,11/21/16 6:00
918246,120,hb066,11/8/16 21:00,11/21/16 6:00
918246,120,hk067,11/8/16 21:00,11/21/16 6:00
918246,120,hb068,11/8/16 21:00,11/21/16 6:00
918246,120,ic069,11/8/16 21:00,11/21/16 6:00
918246,120,id070,11/8/16 21:00,11/21/16 6:00
918246,120,jm071,11/8/16 21:00,11/21/16 6:00
918246,120,jd072,11/8/16 21:00,11/21/16 6:00
918246,120,jr073,11/8/16 21:00,11/21/16 6:00
918246,120,jg074,11/8/16 21:00,11/21/16 6:00
918246,120,jt075,11/8/16 21:00,11/21/16 6:00
918246,120,kg076,11/8/16 21:00,11/21/16 6:00
918246,120,kc077,11/8/16 21:00,11/21/16 6:00
918246,120,ka078,11/8/16 21:00,11/21/16 6:00
918246,120,kr079,11/8/16 21:00,11/21/16 6:00
918246,120,ks080,11/8/16 21:00,11/21/16 6:00
918246,120,ln081,11/8/16 21:00,11/21/16 6:00
918246,120,lg082,11/8/16 21:00,11/21/16 6:00
918246,120,lj083,11/8/16 21:00,11/21/16 6:00
918246,120,lm084,11/8/16 21:00,11/21/16 6:00
918246,120,lk085,11/8/16 21:00,11/21/16 6:00
918246,120,lw086,11/8/16 21:00,11/21/16 6:00
918246,120,lb087,11/8/16 21:00,11/21/16 6:00
918246,120,la088,11/8/16 21:00,11/21/16 6:00
918246,120,lr089,11/8/16 21:00,11/21/16 6:00
918246,120,ly090,11/8/16 21:00,11/21/16 6:00
918246,120,lg091,11/8/16 21:00,11/21/16 6:00
918246,120,lg092,11/8/16 21:00,11/21/16 6:00
918246,120,lm093,11/8/16 21:00,11/21/16 6:00
918246,120,lw094,11/8/16 21:00,11/21/16 6:00
918246,120,la095,11/8/16 21:00,11/21/16 6:00
918246,120,lc096,11/8/16 21:00,11/21/16 6:00
918246,120,lw097,11/8/16 21:00,11/21/16 6:00
918246,120,mm098,11/8/16 21:00,11/21/16 6:00
918246,120,ma099,11/8/16 21:00,11/21/16 6:00
918246,120,mp100,11/8/16 21:00,11/21/16 6:00
918246,120,ma101,11/8/16 21:00,11/21/16 6:00
918246,120,ml102,11/8/16 21:00,11/21/16 6:00
918246,120,mm103,11/8/16 21:00,11/21/16 6:00
918246,120,mo104,11/8/16 21:00,11/21/16 6:00
918246,120,mj105,11/8/16 21:00,11/21/16 6:00
918246,120,mb106,11/8/16 21:00,11/21/16 6:00
918246,120,mw107,11/8/16 21:00,11/21/16 6:00
918246,120,ml108,11/8/16 21:00,11/21/16 6:00
918246,120,ma109,11/8/16 21:00,11/21/16 6:00
918246,120,mr110,11/8/16 21:00,11/21/16 6:00
918246,120,mp111,11/8/16 21:00,11/21/16 6:00
918246,120,mg112,11/8/16 21:00,11/21/16 6:00
918246,120,mv113,11/8/16 21:00,11/21/16 6:00
918246,120,ms114,11/8/16 21:00,11/21/16 6:00
918246,120,ms115,11/8/16 21:00,11/21/16 6:00
918246,120,md116,11/8/16 21:00,11/21/16 6:00
918246,120,ng117,11/8/16 21:00,11/21/16 6:00
918246,120,no118,11/8/16 21:00,11/21/16 6:00
918246,120,no119,11/8/16 21:00,11/21/16 6:00
918246,120,nf120,11/8/16 21:00,11/21/16 6:00
918246,120,np121,11/8/16 21:00,11/21/16 6:00
918246,120,oa122,11/8/16 21:00,11/21/16 6:00
918246,120,os123,11/8/16 21:00,11/21/16 6:00
918246,120,pw124,11/8/16 21:00,11/21/16 6:00
918246,120,pp125,11/8/16 21:00,11/21/16 6:00
918246,120,pm126,11/8/16 21:00,11/21/16 6:00
918246,120,ps127,11/8/16 21:00,11/21/16 6:00
918246,120,qw128,11/8/16 21:00,11/21/16 6:00
918246,120,rb129,11/8/16 21:00,11/21/16 6:00
918246,120,rc130,11/8/16 21:00,11/21/16 6:00
918246,120,rr131,11/8/16 21:00,11/21/16 6:00
918246,120,rm132,11/8/16 21:00,11/21/16 6:00
918246,120,rk133,11/8/16 21:00,11/21/16 6:00
918246,120,rb134,11/8/16 21:00,11/21/16 6:00
918246,120,sh135,11/8/16 21:00,11/21/16 6:00
918246,120,sp136,11/8/16 21:00,11/21/16 6:00
918246,120,st137,11/8/16 21:00,11/21/16 6:00
918246,120,sc138,11/8/16 21:00,11/21/16 6:00
918246,120,sg139,11/8/16 21:00,11/21/16 6:00
918246,120,sl140,11/8/16 21:00,11/21/16 6:00
918246,120,sm141,11/8/16 21:00,11/21/16 6:00
918246,120,sf142,11/8/16 21:00,11/21/16 6:00
918246,120,sv143,11/8/16 21:00,11/21/16 6:00
918246,120,sm144,11/8/16 21:00,11/21/16 6:00
918246,120,sd145,11/8/16 21:00,11/21/16 6:00
918246,120,sp146,11/8/16 21:00,11/21/16 6:00
918246,120,ss147,11/8/16 21:00,11/21/16 6:00
918246,120,so148,11/8/16 21:00,11/21/16 6:00
918246,120,sg149,11/8/16 21:00,11/21/16 6:00
918246,120,sc150,11/8/16 21:00,11/21/16 6:00
918246,120,sb151,11/8/16 21:00,11/21/16 6:00
918246,120,sb152,11/8/16 21:00,11/21/16 6:00
918246,120,sg153,11/8/16 21:00,11/21/16 6:00
918246,120,sh154,11/8/16 21:00,11/21/16 6:00
918246,120,tf155,11/8/16 21:00,11/21/16 6:00
918246,120,tb156,11/8/16 21:00,11/21/16 6:00
918246,120,ts157,11/8/16 21:00,11/21/16 6:00
918246,120,vm158,11/8/16 21:00,11/21/16 6:00
918246,120,va159,11/8/16 21:00,11/21/16 6:00
918246,120,vh160,11/8/16 21:00,11/21/16 6:00
918246,120,vp161,11/8/16 21:00,11/21/16 6:00
918246,120,wd162,11/8/16 21:00,11/21/16 6:00
918246,120,wd163,11/8/16 21:00,11/21/16 6:00
918246,120,zs164,11/8/16 21:00,11/21/16 6:00
918246,120,ex001az,11/8/16 21:00,11/21/16 6:00
918246,120,ex002cf,11/8/16 21:00,11/21/16 6:00
918246,120,ex003ed,11/8/16 21:00,11/21/16 6:00
918246,120,ex004mr,11/8/16 21:00,11/21/16 6:00
918246,120,ex005nb,11/8/16 21:00,11/21/16 6:00
918246,120,ex006ty,11/8/16 21:00,11/21/16 6:00
918246,120,kh165,11/8/16 21:00,11/21/16 6:00
918246,120,ch166,11/8/16 21:00,11/21/16 6:00
918246,120,cj167,11/8/16 21:00,11/21/16 6:00
918246,120,em168,11/8/16 21:00,11/21/16 6:00
918246,120,ah169,11/8/16 21:00,11/21/16 6:00
918246,120,dm170,11/8/16 21:00,11/21/16 6:00
918246,120,al171,11/8/16 21:00,11/21/16 6:00
918246,120,ww172,11/8/16 21:00,11/21/16 6:00
